key_resp_hello.keys,key_resp_hello.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,start_bwd.keys,start_bwd.rt,textbox.text,correct,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,response,start_fwd.keys,start_fwd.rt,textbox_fwd.text,key_resp_fwd.keys,key_resp_fwd.rt,trials_fwd.thisRepN,trials_fwd.thisTrialN,trials_fwd.thisN,trials_fwd.thisIndex,trials_fwd.ran,digitSpan_fwd,digits_fwd
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,1,,,,,,,,,,,,,5286,return,2.6505,0,0,0,0,1,4,5286
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,1,,,,,,,,,,,,,39624,return,4.2818,0,0,0,0,1,5,39624
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,1,,,,,,,,,,,,,80996,return,5.485,0,1,1,1,1,5,80996
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,0,,,,,,,,,,,,,83012,return,7.0293,0,0,0,0,1,6,730142
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,1,,,,,,,,,,,,,179390,return,3.33,0,1,1,1,1,6,179390
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,1,,,,,,,,,,,,,229658,return,5.3136,0,2,2,2,1,6,229658
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,0,,,,,,,,,,,,,717929,return,2.6653,0,0,0,0,1,7,3387235
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,0,,,,,,,,,,,,,25244261,return,4.4654,0,1,1,1,1,7,2544261
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,1,,,,,,,,,,,,,1305085,return,9.3134,0,2,2,2,1,7,1305085
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,1,,,,,,,,,,,,,46226408,return,8.2626,0,0,0,0,1,8,46226408
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,0,,,,,,,,,,,,,361873802,return,8.9803,0,0,0,0,1,9,361373842
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,0,,,,,,,,,,,,,470276458,return,10.8287,0,1,1,1,1,9,570270919
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,0,,,,,,,,,,,,,688755807,return,6.5965,0,2,2,2,1,9,688655257
,,zehra,001,03-22-2023_12h31.16.312,Digit Span Task,2022.2.5,Win32,60.21194605,,,,,,,,,,,,,,,,,,,,,,,,,,
