key_resp_hello.keys,key_resp_hello.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,start_bwd.keys,start_bwd.rt,textbox.text,correct,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,response,start_fwd.keys,start_fwd.rt,textbox_fwd.text,key_resp_fwd.keys,key_resp_fwd.rt,trials_fwd.thisRepN,trials_fwd.thisTrialN,trials_fwd.thisN,trials_fwd.thisIndex,trials_fwd.ran,digitSpan_fwd,digits_fwd
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,1,,,,,,,,,,,,,2544261,return,9.0165,0,1,1,1,1,7,2544261
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,1,,,,,,,,,,,,,46226408,return,6.8346,0,0,0,0,1,8,46226408
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,1,,,,,,,,,,,,,70967182,return,7.5881,0,1,1,1,1,8,70967182
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,0,,,,,,,,,,,,,3673842,return,9.7744,0,0,0,0,1,9,361373842
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,1,,,,,,,,,,,,,570270919,return,6.7226,0,1,1,1,1,9,570270919
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,1,,,,,,,,,,,,,688655257,return,7.0118,0,2,2,2,1,9,688655257
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,0,,,,,,,,,,,,,6492900402,return,9.4296,0,0,0,0,1,10,6432900801
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,0,,,,,,,,,,,,,846290,return,12.0075,0,1,1,1,1,10,8467348927
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,0,,,,,,,,,,,,,41846413,return,19.7663,0,2,2,2,1,10,4184946413
,,belitarici,001,2023-03-18_20h59.51.895,Digit Span Task,2022.2.5,Win32,4.283425713,,,,,,,,,,,,,,,,,,,,,,,,,,
