key_resp_hello.keys,key_resp_hello.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,start_bwd.keys,start_bwd.rt,textbox.text,correct,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,response,start_fwd.keys,start_fwd.rt,textbox_fwd.text,key_resp_fwd.keys,key_resp_fwd.rt,trials_fwd.thisRepN,trials_fwd.thisTrialN,trials_fwd.thisN,trials_fwd.thisIndex,trials_fwd.ran,digitSpan_fwd,digits_fwd
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,1,,,,,,,,,,,,,2544261,return,4.5456,0,1,1,1,1,7,2544261
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,1,,,,,,,,,,,,,46226408,return,19.8282,0,0,0,0,1,8,46226408
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,1,,,,,,,,,,,,,70967182,return,7.6625,0,1,1,1,1,8,70967182
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,0,,,,,,,,,,,,,36137384,return,9.7678,0,0,0,0,1,9,361373842
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,1,,,,,,,,,,,,,570270919,return,7.6287,0,1,1,1,1,9,570270919
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,1,,,,,,,,,,,,,688655257,return,13.208,0,2,2,2,1,9,688655257
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,0,,,,,,,,,,,,,643290081,return,16.2164,0,0,0,0,1,10,6432900801
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,0,,,,,,,,,,,,,84674894,return,9.6626,0,1,1,1,1,10,8467348927
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,0,,,,,,,,,,,,,4184946417,return,22.8153,0,2,2,2,1,10,4184946413
,,selinaygundogan,001,2023-03-19_21h14.53.631,Digit Span Task,2022.2.5,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,,,,
