key_resp.keys,key_resp.rt,correct,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.time,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,reward_green,reward_blue,green_pos,pg,pb,corrAns,corrAmount,cash_green,cash_blue,cash_corr,cash_size,cashsize_h,cashsize_v,auditory_stim_green_path,auditory_stim_blue_path,audio_corr,ITI,ITI_s,participant,age,gender,years of education,date,expName,psychopyVersion,OS,frameRate
space,2.88141,1,[-0.3073639274279616],[-0.047491995731056565],[1],[0],[0],[5.876369999998133],"[""blue""]",0,0,0,0,1,20,80,right,0.4,-0.4,images/blue_box.png,80,Reward1.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin1.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,954,1,146986,,,,2021-03-19_14h21.00.492,rl,2020.2.10,Win32,60
,,1,[-0.3073639274279616],[-0.047491995731056565],[1],[0],[0],[0.42694000000483356],"[""green""]",0,1,1,1,1,43,57,left,-0.4,0.4,images/green_box.png,43,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,813,0.8,146986,,,,2021-03-19_14h21.00.492,rl,2020.2.10,Win32,60
,,0,[-0.3073639274279616],[-0.047491995731056565],[1],[0],[0],[0.3671699999977136],"[""green""]",0,2,2,2,1,99,1,left,-0.4,0.4,images/blue_box.png,1,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,1202,1.2,146986,,,,2021-03-19_14h21.00.492,rl,2020.2.10,Win32,60
,,0,[-0.3073639274279616],[-0.047491995731056565],[1],[0],[0],[0.3626749999966705],"[""green""]",0,3,3,3,1,24,76,left,-0.4,0.4,images/blue_box.png,76,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,1082,1.1,146986,,,,2021-03-19_14h21.00.492,rl,2020.2.10,Win32,60
,,1,[-0.3073639274279616],[-0.047491995731056565],[1],[0],[0],[0.37969000000157394],"[""green""]",0,4,4,4,1,86,14,left,-0.4,0.4,images/green_box.png,86,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1006,1,146986,,,,2021-03-19_14h21.00.492,rl,2020.2.10,Win32,60
,,1,[-0.3073639274279616],[-0.047491995731056565],[1],[0],[0],[0.39668499999970663],"[""blue""]",0,5,5,5,1,75,25,right,0.4,-0.4,images/blue_box.png,25,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,830,0.8,146986,,,,2021-03-19_14h21.00.492,rl,2020.2.10,Win32,60
